recv_ts_utc,exch_ts_ms,inst_id,side,pos_side,sz,bk_px,raw_json
2026-09-02T00:01:33.118180Z,1788307292155,SKHYNIX-USDT-SWAP,buy,short,0.464,1196.24,"{""bkLoss"":""0"",""bkPx"":""1196.24"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.464"",""ts"":""1788307292155""}"
2026-09-02T00:02:35.887714Z,1788307354929,XAU-USDT-SWAP,sell,long,2831,4328.1,"{""bkLoss"":""0"",""bkPx"":""4328.1"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2831"",""ts"":""1788307354929""}"
2026-09-02T00:02:38.523067Z,1788307357867,XAU-USDT-SWAP,sell,long,160,4327.4,"{""bkLoss"":""0"",""bkPx"":""4327.4"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""160"",""ts"":""1788307357867""}"
2026-09-02T00:02:38.959249Z,1788307358179,XAU-USDT-SWAP,sell,long,151,4325.4,"{""bkLoss"":""0"",""bkPx"":""4325.4"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""151"",""ts"":""1788307358179""}"
2026-09-02T00:02:40.012819Z,1788307359188,XAU-USDT-SWAP,sell,long,66,4324.2,"{""bkLoss"":""0"",""bkPx"":""4324.2"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""66"",""ts"":""1788307359188""}"
2026-09-02T00:03:16.389556Z,1788307395111,UNI-USDT-SWAP,sell,long,2,5.814,"{""bkLoss"":""0"",""bkPx"":""5.814"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2"",""ts"":""1788307395111""}"
2026-09-02T00:04:46.729001Z,1788307485334,0G-USDT-SWAP,buy,short,56,0.1991,"{""bkLoss"":""0"",""bkPx"":""0.1991"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""56"",""ts"":""1788307485334""}"
2026-09-02T00:05:06.995725Z,1788307504907,CL-USDT-SWAP,buy,short,11,90.98,"{""bkLoss"":""0"",""bkPx"":""90.98"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""11"",""ts"":""1788307504907""}"
2026-09-02T00:05:54.822121Z,1788307553621,FIL-USDT-SWAP,buy,short,162,0.7817,"{""bkLoss"":""0"",""bkPx"":""0.7817"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""162"",""ts"":""1788307553621""}"
2026-09-02T00:06:14.618339Z,1788307573408,STX-USDT-SWAP,sell,long,0.9,0.2524,"{""bkLoss"":""0"",""bkPx"":""0.2524"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.9"",""ts"":""1788307573408""}"
2026-09-02T00:06:25.258717Z,1788307584335,CL-USDT-SWAP,buy,short,32,91.03,"{""bkLoss"":""0"",""bkPx"":""91.03"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""32"",""ts"":""1788307584335""}"
2026-09-02T00:06:29.983383Z,1788307588748,CL-USDT-SWAP,buy,short,52,91.05,"{""bkLoss"":""0"",""bkPx"":""91.05"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""52"",""ts"":""1788307588748""}"
2026-09-02T00:06:41.314871Z,1788307599737,CL-USDT-SWAP,buy,short,722,91.06,"{""bkLoss"":""0"",""bkPx"":""91.06"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""722"",""ts"":""1788307599737""}"
2026-09-02T00:06:55.365078Z,1788307614024,CL-USDT-SWAP,buy,short,61,91.14,"{""bkLoss"":""0"",""bkPx"":""91.14"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""61"",""ts"":""1788307614024""}"
2026-09-02T00:06:58.074907Z,1788307616938,CL-USDT-SWAP,buy,short,51,91.15,"{""bkLoss"":""0"",""bkPx"":""91.15"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""51"",""ts"":""1788307616938""}"
2026-09-02T00:07:06.463752Z,1788307625448,DATA-USDT-SWAP,buy,short,158,0.1939,"{""bkLoss"":""0"",""bkPx"":""0.1939"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""158"",""ts"":""1788307625448""}"
2026-09-02T00:07:36.287899Z,1788307655209,CRV-USDT-SWAP,sell,long,96,0.3662,"{""bkLoss"":""0"",""bkPx"":""0.3662"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""96"",""ts"":""1788307655209""}"
2026-09-02T00:07:43.555307Z,1788307662487,SNDK-USDT-SWAP,sell,long,0.003,1526.97,"{""bkLoss"":""0"",""bkPx"":""1526.97"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.003"",""ts"":""1788307662487""}"
2026-09-02T00:07:45.372637Z,1788307664002,SNDK-USDT-SWAP,sell,long,12.156,1526.54,"{""bkLoss"":""0"",""bkPx"":""1526.54"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""12.156"",""ts"":""1788307664002""}"
2026-09-02T00:07:47.737790Z,1788307666312,CHIP-USDT-SWAP,sell,long,41,0.04339,"{""bkLoss"":""0"",""bkPx"":""0.04339"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""41"",""ts"":""1788307666312""}"
2026-09-02T00:08:22.787311Z,1788307701826,FIL-USDT-SWAP,buy,short,8042,0.7835,"{""bkLoss"":""0"",""bkPx"":""0.7835"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""8042"",""ts"":""1788307701826""}"
2026-09-02T00:09:04.380965Z,1788307743774,ZEC-USDT-SWAP,buy,short,25,833.36,"{""bkLoss"":""0"",""bkPx"":""833.36"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""25"",""ts"":""1788307743774""}"
2026-09-02T00:09:21.559404Z,1788307760223,TRUMP-USDT-SWAP,buy,short,51,2.277,"{""bkLoss"":""0"",""bkPx"":""2.277"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""51"",""ts"":""1788307760223""}"
2026-09-02T00:09:26.293978Z,1788307765333,SKHYNIX-USDT-SWAP,buy,short,0.344,1201.19,"{""bkLoss"":""0"",""bkPx"":""1201.19"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.344"",""ts"":""1788307765333""}"
2026-09-02T00:09:27.494920Z,1788307766151,ZEN-USDT-SWAP,buy,short,420,5.505,"{""bkLoss"":""0"",""bkPx"":""5.505"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""420"",""ts"":""1788307766151""}"
2026-09-02T00:09:29.713728Z,1788307768687,SKHYNIX-USDT-SWAP,buy,short,3,1201.85,"{""bkLoss"":""0"",""bkPx"":""1201.85"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3"",""ts"":""1788307768687""}"
2026-09-02T00:10:06.110423Z,1788307805229,ZORA-USDT-SWAP,sell,long,201,0.007554,"{""bkLoss"":""0"",""bkPx"":""0.007554"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""201"",""ts"":""1788307805229""}"
2026-09-02T00:10:57.313311Z,1788307856101,SAMSUNG-USDT-SWAP,buy,short,5.5,185.11,"{""bkLoss"":""0"",""bkPx"":""185.11"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""5.5"",""ts"":""1788307856101""}"
2026-09-02T00:12:02.892057Z,1788307921706,FIL-USDT-SWAP,buy,short,69,0.7857,"{""bkLoss"":""0"",""bkPx"":""0.7857"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""69"",""ts"":""1788307921706""}"
2026-09-02T00:12:03.932579Z,1788307923021,ZORA-USDT-SWAP,sell,long,3100,0.007547,"{""bkLoss"":""0"",""bkPx"":""0.007547"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3100"",""ts"":""1788307923021""}"
2026-09-02T00:12:06.061410Z,1788307924485,ZORA-USDT-SWAP,sell,long,128,0.007539,"{""bkLoss"":""0"",""bkPx"":""0.007539"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""128"",""ts"":""1788307924485""}"
2026-09-02T00:12:06.425639Z,1788307925683,ZORA-USDT-SWAP,sell,long,13569,0.007535,"{""bkLoss"":""0"",""bkPx"":""0.007535"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""13569"",""ts"":""1788307925683""}"
2026-09-02T00:12:07.260904Z,1788307926425,ZORA-USDT-SWAP,sell,long,22200,0.007532,"{""bkLoss"":""0"",""bkPx"":""0.007532"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""22200"",""ts"":""1788307926425""}"
2026-09-02T00:12:51.985555Z,1788307970545,UNI-USDT-SWAP,buy,short,247,5.88,"{""bkLoss"":""0"",""bkPx"":""5.88"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""247"",""ts"":""1788307970545""}"
2026-09-02T00:13:57.067697Z,1788308036042,UNI-USDT-SWAP,buy,short,70,5.892,"{""bkLoss"":""0"",""bkPx"":""5.892"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""70"",""ts"":""1788308036042""}"
2026-09-02T00:14:54.187125Z,1788308092954,LA-USDT-SWAP,buy,short,5,0.05949,"{""bkLoss"":""0"",""bkPx"":""0.05949"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""5"",""ts"":""1788308092954""}"
2026-09-02T00:15:13.918922Z,1788308112821,UNI-USDT-SWAP,buy,short,19,5.895,"{""bkLoss"":""0"",""bkPx"":""5.895"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""19"",""ts"":""1788308112821""}"
2026-09-02T00:15:16.567077Z,1788308115144,UNI-USDT-SWAP,buy,short,14,5.901,"{""bkLoss"":""0"",""bkPx"":""5.901"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""14"",""ts"":""1788308115144""}"
2026-09-02T00:15:46.315285Z,1788308145039,SNDK-USDT-SWAP,buy,short,10.359,1540.97,"{""bkLoss"":""0"",""bkPx"":""1540.97"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""10.359"",""ts"":""1788308145039""}"
2026-09-02T00:16:00.893793Z,1788308159925,SNDK-USDT-SWAP,buy,short,0.17,1541.35,"{""bkLoss"":""0"",""bkPx"":""1541.35"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.17"",""ts"":""1788308159925""}"
2026-09-02T00:16:05.582002Z,1788308164578,ARB-USDT-SWAP,sell,long,31.2,0.10941,"{""bkLoss"":""0"",""bkPx"":""0.10941"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""31.2"",""ts"":""1788308164578""}"
2026-09-02T00:16:14.502684Z,1788308173116,ARB-USDT-SWAP,sell,long,57.7,0.10923,"{""bkLoss"":""0"",""bkPx"":""0.10923"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""57.7"",""ts"":""1788308173116""}"
2026-09-02T00:16:15.243631Z,1788308173839,ZORA-USDT-SWAP,sell,long,3087,0.007522,"{""bkLoss"":""0"",""bkPx"":""0.007522"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3087"",""ts"":""1788308173839""}"
2026-09-02T00:16:21.296452Z,1788308180190,SNDK-USDT-SWAP,buy,short,1.7,1542.87,"{""bkLoss"":""0"",""bkPx"":""1542.87"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1.7"",""ts"":""1788308180190""}"
2026-09-02T00:16:24.990282Z,1788308183887,ARB-USDT-SWAP,sell,long,4485.4,0.10909,"{""bkLoss"":""0"",""bkPx"":""0.10909"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4485.4"",""ts"":""1788308183887""}"
2026-09-02T00:16:26.483707Z,1788308185432,ARB-USDT-SWAP,sell,long,114.4,0.10905,"{""bkLoss"":""0"",""bkPx"":""0.10905"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""114.4"",""ts"":""1788308185432""}"
2026-09-02T00:16:35.400825Z,1788308193927,ARB-USDT-SWAP,sell,long,1442.9,0.10901,"{""bkLoss"":""0"",""bkPx"":""0.10901"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1442.9"",""ts"":""1788308193927""}"
2026-09-02T00:16:36.175195Z,1788308195235,UNI-USDT-SWAP,buy,short,40,5.911,"{""bkLoss"":""0"",""bkPx"":""5.911"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""40"",""ts"":""1788308195235""}"
2026-09-02T00:16:39.899213Z,1788308199293,UNI-USDT-SWAP,buy,short,175,5.916,"{""bkLoss"":""0"",""bkPx"":""5.916"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""175"",""ts"":""1788308199293""}"
2026-09-02T00:16:42.167004Z,1788308201424,ARB-USDT-SWAP,sell,long,556.9,0.10895,"{""bkLoss"":""0"",""bkPx"":""0.10895"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""556.9"",""ts"":""1788308201424""}"
2026-09-02T00:16:46.046824Z,1788308205218,ARB-USDT-SWAP,sell,long,118.3,0.10884,"{""bkLoss"":""0"",""bkPx"":""0.10884"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""118.3"",""ts"":""1788308205218""}"
2026-09-02T00:17:05.666323Z,1788308224752,UNI-USDT-SWAP,buy,short,18,5.918,"{""bkLoss"":""0"",""bkPx"":""5.918"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""18"",""ts"":""1788308224752""}"
2026-09-02T00:17:05.809494Z,1788308225021,UNI-USDT-SWAP,buy,short,37,5.918,"{""bkLoss"":""0"",""bkPx"":""5.918"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""37"",""ts"":""1788308225021""}"
2026-09-02T00:17:06.272270Z,1788308225173,SKHYNIX-USDT-SWAP,buy,short,0.012,1203.79,"{""bkLoss"":""0"",""bkPx"":""1203.79"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.012"",""ts"":""1788308225173""}"
2026-09-02T00:17:14.408386Z,1788308232951,SNDK-USDT-SWAP,buy,short,0.342,1544.1,"{""bkLoss"":""0"",""bkPx"":""1544.1"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.342"",""ts"":""1788308232951""}"
2026-09-02T00:17:15.993600Z,1788308234841,SNDK-USDT-SWAP,buy,short,0.005,1544.39,"{""bkLoss"":""0"",""bkPx"":""1544.39"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.005"",""ts"":""1788308234841""}"
2026-09-02T00:17:24.260014Z,1788308243428,SNDK-USDT-SWAP,buy,short,0.412,1544.54,"{""bkLoss"":""0"",""bkPx"":""1544.54"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""0.412"",""ts"":""1788308243428""}"
2026-09-02T00:17:24.265562Z,1788308243428,ETH-USDT-SWAP,buy,short,5.62,2420.41,"{""bkLoss"":""0"",""bkPx"":""2420.41"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""5.62"",""ts"":""1788308243428""}"
2026-09-02T00:17:27.233985Z,1788308246330,SNDK-USDT-SWAP,buy,short,13.026,1545.14,"{""bkLoss"":""0"",""bkPx"":""1545.14"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""13.026"",""ts"":""1788308246330""}"
2026-09-02T00:17:27.423895Z,1788308246190,UNI-USDT-SWAP,buy,short,5,5.923,"{""bkLoss"":""0"",""bkPx"":""5.923"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""5"",""ts"":""1788308246190""}"
2026-09-02T00:17:28.280206Z,1788308247482,UNI-USDT-SWAP,buy,short,3,5.927,"{""bkLoss"":""0"",""bkPx"":""5.927"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3"",""ts"":""1788308247482""}"
2026-09-02T00:17:52.057319Z,1788308271153,UNI-USDT-SWAP,buy,short,181,5.929,"{""bkLoss"":""0"",""bkPx"":""5.929"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""181"",""ts"":""1788308271153""}"
2026-09-02T00:18:00.401206Z,1788308279322,ASTER-USDT-SWAP,buy,short,73,0.6963,"{""bkLoss"":""0"",""bkPx"":""0.6963"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""73"",""ts"":""1788308279322""}"
2026-09-02T00:18:12.542210Z,1788308291094,ARB-USDT-SWAP,sell,long,226.7,0.10879,"{""bkLoss"":""0"",""bkPx"":""0.10879"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""226.7"",""ts"":""1788308291094""}"
2026-09-02T00:18:18.332902Z,1788308297016,UNI-USDT-SWAP,buy,short,1000,5.931,"{""bkLoss"":""0"",""bkPx"":""5.931"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""1000"",""ts"":""1788308297016""}"
2026-09-02T00:18:18.944418Z,1788308298012,TRUMP-USDT-SWAP,sell,long,953,2.266,"{""bkLoss"":""0"",""bkPx"":""2.266"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""953"",""ts"":""1788308298012""}"
2026-09-02T00:18:18.948995Z,1788308298012,UNI-USDT-SWAP,buy,short,126,5.932,"{""bkLoss"":""0"",""bkPx"":""5.932"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""126"",""ts"":""1788308298012""}"
2026-09-02T00:18:20.071809Z,1788308299400,UNI-USDT-SWAP,buy,short,351,5.933,"{""bkLoss"":""0"",""bkPx"":""5.933"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""351"",""ts"":""1788308299400""}"
2026-09-02T00:18:24.250199Z,1788308303445,ARB-USDT-SWAP,sell,long,1600,0.10871,"{""bkLoss"":""0"",""bkPx"":""0.10871"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1600"",""ts"":""1788308303445""}"
2026-09-02T00:19:53.359006Z,1788308392316,FIL-USDT-SWAP,sell,long,363,0.7753,"{""bkLoss"":""0"",""bkPx"":""0.7753"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""363"",""ts"":""1788308392316""}"
2026-09-02T00:21:14.203466Z,1788308472821,GRASS-USDT-SWAP,sell,long,9000,0.3413,"{""bkLoss"":""0"",""bkPx"":""0.3413"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""9000"",""ts"":""1788308472821""}"
2026-09-02T00:21:19.586939Z,1788308478530,ARB-USDT-SWAP,sell,long,603.9,0.10847,"{""bkLoss"":""0"",""bkPx"":""0.10847"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""603.9"",""ts"":""1788308478530""}"
2026-09-02T00:21:20.685135Z,1788308479540,ARB-USDT-SWAP,sell,long,1757.5,0.10839,"{""bkLoss"":""0"",""bkPx"":""0.10839"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1757.5"",""ts"":""1788308479540""}"
2026-09-02T00:21:28.219735Z,1788308487061,TRUMP-USDT-SWAP,sell,long,8795,2.252,"{""bkLoss"":""0"",""bkPx"":""2.252"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""8795"",""ts"":""1788308487061""}"
2026-09-02T00:21:32.472899Z,1788308491265,TRUMP-USDT-SWAP,sell,long,352,2.251,"{""bkLoss"":""0"",""bkPx"":""2.251"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""352"",""ts"":""1788308491265""}"
2026-09-02T00:21:42.733787Z,1788308501603,LIT-USDT-SWAP,sell,long,248,3.5034,"{""bkLoss"":""0"",""bkPx"":""3.5034"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""248"",""ts"":""1788308501603""}"
2026-09-02T00:23:26.782673Z,1788308605853,PI-USDT-SWAP,buy,short,188,0.09286,"{""bkLoss"":""0"",""bkPx"":""0.09286"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""188"",""ts"":""1788308605853""}"
2026-09-02T00:23:40.540290Z,1788308604671,PI-USDT-SWAP,buy,short,16325,0.09282,"{""bkLoss"":""0"",""bkPx"":""0.09282"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""16325"",""ts"":""1788308604671""}"
2026-09-02T00:23:48.147797Z,1788308627166,HOME-USDT-SWAP,buy,short,66,0.006072,"{""bkLoss"":""0"",""bkPx"":""0.006072"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""66"",""ts"":""1788308627166""}"
2026-09-02T00:24:24.493186Z,1788308663441,KAITO-USDT-SWAP,buy,short,2885,0.3047,"{""bkLoss"":""0"",""bkPx"":""0.3047"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""2885"",""ts"":""1788308663441""}"
2026-09-02T00:25:19.626974Z,1788308718701,0G-USDT-SWAP,sell,long,30,0.1911,"{""bkLoss"":""0"",""bkPx"":""0.1911"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""30"",""ts"":""1788308718701""}"
2026-09-02T00:25:20.606304Z,1788308719140,0G-USDT-SWAP,sell,long,461,0.1909,"{""bkLoss"":""0"",""bkPx"":""0.1909"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""461"",""ts"":""1788308719140""}"
2026-09-02T00:26:08.039530Z,1788308766888,TRUMP-USDT-SWAP,sell,long,929,2.25,"{""bkLoss"":""0"",""bkPx"":""2.25"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""929"",""ts"":""1788308766888""}"
2026-09-02T00:26:28.594239Z,1788308787355,DATA-USDT-SWAP,buy,short,152,0.1986,"{""bkLoss"":""0"",""bkPx"":""0.1986"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""152"",""ts"":""1788308787355""}"
2026-09-02T00:26:34.723778Z,1788308793409,PUMP-USDT-SWAP,sell,long,16,0.004367,"{""bkLoss"":""0"",""bkPx"":""0.004367"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""16"",""ts"":""1788308793409""}"
2026-09-02T00:26:51.516140Z,1788308810318,UNI-USDT-SWAP,sell,long,56,5.854,"{""bkLoss"":""0"",""bkPx"":""5.854"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""56"",""ts"":""1788308810318""}"
2026-09-02T00:26:54.450974Z,1788308813362,RLS-USDT-SWAP,sell,long,4,0.001867,"{""bkLoss"":""0"",""bkPx"":""0.001867"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4"",""ts"":""1788308813362""}"
2026-09-02T00:26:58.535033Z,1788308817816,TRUMP-USDT-SWAP,sell,long,141,2.249,"{""bkLoss"":""0"",""bkPx"":""2.249"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""141"",""ts"":""1788308817816""}"
2026-09-02T00:27:17.233939Z,1788308836186,TRUMP-USDT-SWAP,sell,long,648,2.248,"{""bkLoss"":""0"",""bkPx"":""2.248"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""648"",""ts"":""1788308836186""}"
2026-09-02T00:27:19.693476Z,1788308838492,ENA-USDT-SWAP,sell,long,39,0.15804,"{""bkLoss"":""0"",""bkPx"":""0.15804"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""39"",""ts"":""1788308838492""}"
2026-09-02T00:27:22.428987Z,1788308840721,TRUMP-USDT-SWAP,sell,long,31173,2.247,"{""bkLoss"":""0"",""bkPx"":""2.247"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""31173"",""ts"":""1788308840721""}"
2026-09-02T00:27:36.895337Z,1788308855310,TRUMP-USDT-SWAP,sell,long,5316,2.245,"{""bkLoss"":""0"",""bkPx"":""2.245"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""5316"",""ts"":""1788308855310""}"
2026-09-02T00:27:53.741817Z,1788308872946,XRP-USDT-SWAP,sell,long,0.28,1.346,"{""bkLoss"":""0"",""bkPx"":""1.346"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.28"",""ts"":""1788308872946""}"
2026-09-02T00:27:53.773924Z,1788308872729,TRUMP-USDT-SWAP,sell,long,646,2.244,"{""bkLoss"":""0"",""bkPx"":""2.244"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""646"",""ts"":""1788308872729""}"
2026-09-02T00:27:53.841696Z,1788308872790,0G-USDT-SWAP,sell,long,42,0.1929,"{""bkLoss"":""0"",""bkPx"":""0.1929"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""42"",""ts"":""1788308872790""}"
2026-09-02T00:27:58.099846Z,1788308876908,CL-USDT-SWAP,buy,short,3000,91.23,"{""bkLoss"":""0"",""bkPx"":""91.23"",""ccy"":"""",""posSide"":""short"",""side"":""buy"",""sz"":""3000"",""ts"":""1788308876908""}"
